customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4026-NXHXT,Male,0,No,Yes,18,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,76.3,1369.33,No
1073-YFQPU,Female,1,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.42,6070.11,Yes
8051-LRDBY,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,2019.5,No
1122-JDTSX,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.71,187.88,Yes
9186-EDEUN,Female,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,106.92,868.47,No
3423-SFDDU,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.76,680.16,No
5400-GHKZC,Male,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,103.55,1549.9,No
5827-SJWTB,Male,1,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,49.56,3586.42,No
5829-DKLEJ,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,108.26,1160.28,Yes
8611-TCLQL,Male,0,Yes,No,66,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),79.52,5241.75,No
7609-CVLEU,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.33,7124.88,No
4481-YNNSX,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),41.94,2993.14,No
9503-DTLJH,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,74.55,5358.71,No
1770-TMAXM,Male,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,40.54,423.56,No
1414-KXSUS,Male,0,Yes,No,25,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.96,2052.74,No
1391-VAFHP,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),105.05,7585.43,No
3794-KCXZK,Male,0,Yes,No,8,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,79.65,660.02,No
2306-XMHKR,Female,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,118.75,5937.07,Yes
9767-KLJPE,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.23,201.99,Yes
5313-JJSHQ,Male,0,No,No,33,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),85.08,2804.62,No
9083-CCVBV,Female,1,Yes,No,32,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.35,2834.23,Yes
2649-WVWKQ,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),40.78,1080.94,No
1321-UHTHE,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,113.92,803.39,No
5656-WHLVT,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.24,4064.01,No
8480-BPARQ,Male,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,100.67,1481.74,Yes
4083-NBBQY,Female,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),116.91,3038.54,Yes
2150-JHQBZ,Male,0,Yes,No,58,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),81.48,4722.1,No
4897-VZKUU,Female,1,Yes,Yes,72,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,76.3,5473.95,No
4256-VLGSM,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,40.24,1397.82,No
9264-QWCBB,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,105.26,5791.78,No
7489-ESDAX,Male,1,No,No,9,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.07,768.94,Yes
1084-FPRCJ,Male,1,Yes,No,29,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.74,2119.8,Yes
4144-GDUXU,Male,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),77.52,1408.21,No
5415-HVXKX,Female,1,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.26,1135.44,No
8227-HMLFV,Male,1,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),77.34,423.53,Yes
7382-YDZNU,Male,0,No,Yes,9,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),86.32,780.83,No
2190-MLSLW,Male,0,Yes,No,54,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),74.33,4010.82,No
7802-LQFVJ,Female,0,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),104.37,4079.73,Yes
8632-DHNZP,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),79.4,1351.36,No
3966-CFXWZ,Male,0,No,Yes,52,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.83,4802.98,No
8005-FZEPS,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.01,708.62,No
7102-YFXTF,Female,1,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.63,2241.08,No
9101-VBSMM,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,97.22,697.78,Yes
8832-VRUYZ,Male,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),35.54,420.73,No
7181-PQPLL,Male,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,76.56,144.84,No
9424-CLMKS,Female,1,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,101.61,4362.13,No
5481-QUQVK,Male,0,No,Yes,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.7,338.16,No
2223-EUKLQ,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),100.81,6249.88,No
8069-ZZCLN,Male,0,Yes,No,6,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,78.34, 457.41 ,No
8776-QRYGM,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,39.27,1466.91,No
3934-EMGCG,Male,0,No,No,9,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),80.67,711.51,No
3594-BRDBM,Female,0,No,No,72,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,74.18,5325.93,No
5262-GPTYU,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39.56,833.0,No
1882-AMGDK,Male,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.46,159.38,No
5312-WHDJH,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),40.03,966.73,No
6596-KYCTZ,Male,0,No,No,60,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,77.16,4636.01,No
3612-ARFPL,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,108.59,1294.42,No
4729-KWJGL,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),94.19,1131.09,No
5037-XTHGA,Female,0,No,No,27,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.33,2004.4,No
8568-GAVPS,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,72.29,5192.19,No
8179-GXNAQ,Female,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,96.73,1154.94,No
3751-VGSHN,Female,0,No,No,38,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,79.92,3045.59,No
1723-RUQMW,Male,0,Yes,No,29,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,84.52,2444.45,No
9739-JQFSV,Female,0,No,Yes,67,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,64.7,4322.41,No
6978-HBXNW,Female,0,No,No,36,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),51.52,1840.76,No
9768-QAFNA,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),100.48,4644.78,No
7325-EZHTL,Male,0,No,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),79.11,2786.79,No
1827-MWJPN,Male,0,No,No,20,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,81.0,1617.85,No
9033-LKWPG,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,89.45,2873.34,No
1662-HBQYX,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,75.03,2255.71,No
7272-AGKMH,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),98.89,2167.85,No
5234-AUXKB,Female,1,Yes,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,108.13,2036.83,Yes
1208-ESAEE,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,45.05,736.51,No
9302-HJLBN,Male,0,Yes,No,13,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),78.09,1004.07,No
2897-JDJHC,Female,1,No,Yes,39,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,104.06,4067.85,No
1154-QEYUV,Male,0,No,No,36,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),66.6,2394.36,No
9889-ANVQE,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.89,449.57,Yes
3962-EBARW,Female,0,No,No,12,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),77.37,903.89,No
9258-JNTQD,Male,0,No,No,15,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),82.56,1233.53,No
8700-QHGSM,Female,0,No,No,69,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),73.86,5103.42,No
8164-JDJJX,Male,0,No,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.11,341.04,No
3496-KLQCZ,Male,0,No,No,68,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.94,4411.8,Yes
7097-FVHAQ,Male,1,Yes,No,46,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,75.69,3477.18,No
3504-WZBXC,Male,0,No,No,44,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.34,3807.93,Yes
1117-SZFUB,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),104.35,7484.35,No
2625-VKZQC,Male,1,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),40.24,994.99,Yes
3949-FLSZC,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,107.38,975.87,No
4022-XTMYU,Male,1,No,No,22,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,82.13,1805.31,No
8208-TGVRY,Female,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,,98.78,6705.26,No
3458-MNHRC,Male,0,Yes,Yes,10,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),51.67,499.26,No
9566-CTRYU,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.37,1235.97,Yes
3012-NRYMS,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,118.51,4369.83,No
8147-RQKDY,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),106.67,1614.62,No
2867-XKUNK,Male,0,No,No,14,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),83.27,1176.41,No
6335-XMNNA,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),93.12,1210.94,No
6669-ZFSHA,Male,0,Yes,No,13,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.78,1162.08,No
3642-SUMVY,Female,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.93,265.42,Yes
8382-ZJCUV,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),41.03,848.45,Yes
6604-YVNNL,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.54,610.18,No
9275-DXQFE,Female,1,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.78,558.87,No
1450-UJEPG,Female,0,Yes,Yes,52,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.39,4223.52,No
6901-TAXRC,Female,0,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),86.96,5644.13,Yes
1246-KUDXE,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,45.83,159.25,No
2719-TRWRM,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,97.19,3668.35,No
3868-REJPH,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.79,1087.09,Yes
5490-DHTND,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),42.78,3079.59,No
2141-TQTBK,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),94.73,1997.61,No
5312-MYCYP,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),90.17,2059.36,No
3224-FRZMU,Female,1,Yes,No,27,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.01,2166.08,No
3418-GKRCK,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.41, 2080.71 ,No
9740-JFSUY,Female,0,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.26,7297.89,No
1275-TLXMT,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,105.17,2316.31,No
6954-ZYHXQ,Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.4,646.23,Yes
5090-QTRNW,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.94,1454.66,No
5538-NFEJR,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.09,241.76,No
4410-FTWLJ,Male,1,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),40.29,1450.74,No
3129-CVEVQ,Female,0,No,No,11,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,90.19,997.94,Yes
6543-EBMBR,Male,0,Yes,Yes,33,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),86.09,2839.28,No
1922-DGXKG,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,40.32,2895.57,Yes
9301-FJAEG,Female,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),100.84,4006.36,No
5340-VTTKH,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),118.75,2007.37,No
2098-TBGJK,Male,0,No,No,45,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.65,4741.32,No
9202-RMMYV,Female,0,Yes,No,61,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,77.26,4730.95,Yes
1719-LWDNG,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,105.4,2014.5,No
6272-NMDKC,Female,1,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.09,86.68,Yes
7957-XUNZC,Female,1,Yes,Yes,8,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,75.15,591.31,No
3648-APTTF,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,4515.44,Yes
7044-ZRLFC,Male,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,106.97,849.19,Yes
1498-KWDWH,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.19,598.99,No
2777-MLJGP,Female,0,Yes,No,27,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.46,2362.04,Yes
4995-HCUCC,Male,0,No,Yes,52,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.99,3918.0,No
9821-TWAVK,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),111.15,2990.08,No
3559-YAUNP,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,94.57,265.76,No
9205-BYMKA,Male,1,Yes,No,14,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),112.28,1553.21,No
5088-NHRTA,Female,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,89.68,1986.12,No
7464-UAWWR,Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.57,966.29,Yes
6680-RQYCV,Female,1,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,67.35,1286.24,No
9529-CKSGQ,Female,0,No,Yes,72,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.14,5999.97,Yes
1026-ZLRTR,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),437.04,2004.28,Yes
9052-JTDBZ,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),101.18,2859.26,No
7985-KVXCF,Male,0,Yes,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.56,1292.67,No
4470-AQBDS,Female,0,No,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,76.28,3593.1,No
3116-WNUBF,Female,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,98.75,960.77,Yes
3073-ZWFLS,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,89.67,6446.52,no
6710-YKCEZ,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,114.45,2968.29,No
7375-VBRWY,Female,1,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,37.76,601.58,No
3223-LWFJN,Female,0,Yes,Yes,6,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),76.63,451.4,No
2412-RCVQC,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,101.85,1822.53,No
