customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureSegment,SpendTier,TotalRevenue,TotalRevenueLog,ServiceCount,ContractRiskScore,AvgMonthlySpend
9422-FWDWJ,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),97.44,598.45,No,New,High,598.45,6.396012568153663,3,1,99.74166666666667
7993-PBNWV,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.75,5837.46,No,Loyal,High,5837.46,8.67222234241754,7,3,119.13183673469388
5233-SXSWD,Female,0,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,118.75,4649.77,No,Regular,High,4649.77,8.444788076270509,6,3,119.2248717948718
4722-KXSDR,Male,0,No,No,33,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.1,3235.59,No,Regular,High,3235.59,8.08227558541602,5,2,98.04818181818182
7970-SNABJ,Female,1,No,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,103.42,4215.35,Yes,Regular,High,4215.35,8.34672510385327,4,3,102.81341463414635
9755-AWVHU,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),101.88,402.23,Yes,New,High,402.23,5.999507118751167,3,3,100.5575
9873-CMRMH,Female,0,Yes,No,71,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),76.12,5448.24,No,Loyal,Medium,5448.24,8.603231428392014,3,1,76.73577464788733
2369-KSWPB,Male,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.22,953.54,No,Regular,Low,953.54,6.861229549045203,1,3,43.342727272727274
8647-TYNED,Female,0,No,Yes,54,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,103.47,5580.65,No,Loyal,High,5580.65,8.627239710589777,4,3,103.34537037037036
9901-HTMQJ,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,82.89,1081.24,No,Regular,Medium,1081.24,6.9867882462701605,3,1,83.1723076923077
2986-KQKZY,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),102.1,1864.28,No,Regular,High,1864.28,7.531166454857185,3,2,103.57111111111111
3288-CPCNQ,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,101.85,7330.44,No,Loyal,High,7330.44,8.899927228519498,4,3,101.81166666666667
4124-MMEGD,Female,0,No,Yes,67,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,104.63,6992.98,No,Loyal,High,6992.98,8.852805058025295,3,3,104.37283582089552
7655-QDDVK,Male,0,No,No,22,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,69.58,1535.68,Yes,Regular,Low,1535.68,7.337379524074529,2,3,69.80363636363637
6002-NPNAH,Female,0,No,No,64,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,69.82,4479.4,No,Loyal,Low,4479.4,8.407467607137585,3,2,69.990625
5106-GRGNK,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),101.55,841.2,Yes,New,High,841.2,6.736017515727827,3,3,105.15
5261-XBUVV,Female,0,No,Yes,42,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),62.64,2634.6,No,Regular,Low,2634.6,7.876866139039665,4,2,62.72857142857143
4541-GAZYV,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),40.31,2565.27,No,Loyal,Low,2565.27,7.850208761775741,1,1,40.08234375
2517-SVBKC,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.13,4858.88,Yes,Loyal,Medium,4858.88,8.488769025231678,3,3,89.97925925925927
1565-XELDD,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.8,4939.43,No,Loyal,Low,4939.43,8.505207650928226,2,3,68.60319444444445
2385-TQSKC,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.79,1672.83,Yes,Regular,High,1672.83,7.422869692726479,6,3,111.52199999999999
5983-TCCDG,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),114.76,5503.21,Yes,Regular,High,5503.21,8.613268532955098,4,3,114.65020833333334
8523-FRNMX,Female,0,Yes,No,33,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),74.8,2485.9,No,Regular,Medium,2485.9,7.818792233907744,4,1,75.33030303030303
2742-KJARF,Male,0,No,Yes,22,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,63.63,1388.14,No,Regular,Low,1388.14,7.236440129611823,4,2,63.09727272727273
3353-YRMUZ,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,118.56,1300.26,No,New,High,1300.26,7.171088304817998,6,3,118.20545454545454
8302-WNGLK,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,108.92,1430.05,No,Regular,High,1430.05,7.266163719547021,3,2,110.00384615384615
4877-LCREZ,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),104.95,2101.28,No,Regular,High,2101.28,7.650777749035731,3,1,105.06400000000001
8943-QCQNJ,Male,0,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),103.58,7486.12,No,Loyal,High,7486.12,8.920939489883729,4,3,103.9738888888889
3737-JUKBS,Female,0,No,Yes,72,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),68.75,4956.6,No,Loyal,Low,4956.6,8.508677031647897,1,2,68.84166666666667
3609-LLMHR,Female,0,No,No,68,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),41.59,2849.76,No,Loyal,Low,2849.76,7.955340904380127,0,1,41.90823529411765
7530-NSZAF,Female,0,No,No,38,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),76.15,2892.52,No,Regular,Medium,2892.52,7.970229033034243,3,3,76.11894736842105
2560-SMUVL,Female,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),99.63,4108.76,Yes,Regular,High,4108.76,8.321119911624692,3,3,100.21365853658537
5795-QQCEJ,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,42.21,582.34,No,Regular,Low,582.34,6.368770206755573,1,1,41.59571428571429
3866-WDUWL,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.46,1134.9,No,Regular,Low,1134.9,7.035180567237376,2,1,35.465625
5912-JSZWU,Male,1,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.85,1753.58,No,Regular,Low,1753.58,7.469984791019949,1,3,40.78093023255814
2764-KVFRZ,Female,0,No,No,30,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),112.52,3382.85,No,Regular,High,3382.85,8.126769393502542,4,2,112.76166666666667
1774-FCJPV,Female,0,No,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),83.25,4152.42,No,Loyal,Medium,4152.42,8.331687370229302,5,3,83.0484
5286-FGELN,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.53,1863.7,No,Regular,Medium,1863.7,7.530855461230048,5,3,84.71363636363637
5397-CWVDG,Male,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),113.0,3166.74,No,Regular,High,3166.74,8.060773678859261,4,2,113.09785714285714
9192-YFRBP,Male,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,92.56,1841.51,Yes,Regular,Medium,1841.51,7.518884051457176,4,3,92.0755
3694-MVFXC,Male,1,Yes,Yes,34,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),42.75,1451.41,No,Regular,Low,1451.41,7.280979524672083,0,2,42.688529411764705
2922-WMXWN,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.97,2037.7,No,Regular,Low,2037.7,7.620067628803093,2,3,50.9425
9709-YHEKX,Female,1,Yes,No,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,80.22,2146.02,No,Regular,Medium,2146.02,7.6718361131591015,5,2,74.00068965517241
5545-AJQTT,Male,0,Yes,No,32,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,71.75,2291.38,No,Regular,Low,2291.38,7.737345858158631,1,3,71.605625
2949-ESTLQ,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,108.91,653.45,Yes,New,High,653.45,6.483795188237728,4,3,108.90833333333335
8135-EXLMT,Male,0,No,Yes,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,90.26,1272.92,No,Regular,Medium,1272.92,7.149854039811952,6,3,90.92285714285715
3054-JEDCN,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.15,2653.45,No,Regular,Medium,2653.45,7.883992755907356,4,3,75.81285714285714
1674-YTVJF,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.01,1514.32,No,Regular,Low,1514.32,7.323381916761541,1,3,37.858
6032-XTSLA,Male,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),39.71,464.15,No,New,Low,464.15,6.142359934214568,2,1,42.195454545454545
8148-ZETJD,Female,0,No,Yes,36,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.98,2369.71,No,Regular,Low,2369.71,7.7709447673237015,1,3,65.82527777777779
1317-UCZHB,Male,1,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.89,497.88,Yes,New,Low,497.88,6.212365585869412,1,3,45.26181818181818
2174-PUEYT,Female,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,99.48,2482.76,No,Regular,High,2482.76,7.817528820028027,3,3,99.31040000000002
7994-FHXNM,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),73.28,2327.63,Yes,Regular,Medium,2327.63,7.753035390797433,4,3,72.7384375
8086-SPPTV,Female,0,No,No,45,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.9,3986.91,Yes,Regular,Medium,3986.91,8.291022563123965,4,3,88.598
1164-QHGPG,Male,1,No,Yes,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,117.4,2470.84,Yes,Regular,High,2470.84,7.81271809156374,5,3,117.65904761904763
4722-PRLUX,Female,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.94,2975.97,No,Loyal,Low,2975.97,7.9986612837060145,1,3,45.09045454545454
5837-XFVWK,Female,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,44.24,1060.52,No,Regular,Low,1060.52,6.967457122228181,2,2,44.18833333333333
5494-MWWYN,Male,0,Yes,Yes,41,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,81.74,3341.7,Yes,Regular,Medium,3341.7,8.114534142638535,5,3,81.50487804878048
8487-PTHEG,Female,0,No,Yes,63,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.09,4436.33,No,Loyal,Low,4436.33,8.397808123190675,1,3,70.4179365079365
7583-EGDEZ,Female,0,No,Yes,14,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.8,939.34,No,Regular,Low,939.34,6.846241511993264,3,3,67.0957142857143
9309-DTQCG,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.49,557.33,Yes,New,High,557.33,6.324950185423982,3,3,92.88833333333334
3921-XSTRD,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.67,1362.65,Yes,Regular,Low,1362.65,7.217920207235977,1,2,34.93974358974359
3083-CATWQ,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),159.00500000000002,3830.22,No,Regular,High,3830.22,8.250938569311288,4,3,103.51945945945945
3570-UNVCR,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),118.75,1196.36,No,New,High,1196.36,7.087874412220891,5,3,119.636
5321-BJUQW,Male,1,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,107.63,966.58,No,New,High,966.58,6.874798108824029,5,3,107.39777777777778
5661-BBXMH,Female,1,Yes,Yes,46,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.48,3772.95,No,Regular,Medium,3772.95,8.235877477298072,4,3,82.02065217391304
3284-FWNXD,Female,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.35,312.12,No,New,Low,312.12,5.746586503647766,1,3,44.58857142857143
8986-QHFTU,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.73,682.64,No,Regular,Low,682.64,6.527431463280305,1,3,42.665
8872-TUJNH,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.36,3565.11,No,Regular,Medium,3565.11,8.179230644834599,4,2,91.41307692307693
3393-RQJAJ,Male,1,No,No,12,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,81.86,987.06,No,New,Medium,987.06,6.895743424648892,2,1,82.255
3102-YNMAU,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,74.46,482.33,Yes,New,Medium,482.33,6.180699650171005,3,3,68.9042857142857
4632-AJVWU,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),36.32,1328.04,No,Regular,Low,1328.04,7.192212156078223,2,2,36.89
4052-FMHEQ,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),81.61,506.22,No,New,Medium,506.22,6.2289448345222445,2,2,84.37
4382-XJDJP,Female,0,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.22,3039.31,No,Regular,High,3039.31,8.019714762885515,6,3,98.04225806451613
2553-FFMCL,Female,0,Yes,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.81,1276.44,No,Loyal,Low,1276.44,7.15261335424299,0,1,23.637777777777778
2493-RNSJM,Male,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.94,3754.54,No,Regular,High,3754.54,8.230987362114478,6,3,117.329375
9269-HMJFT,Female,1,No,No,11,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.9,891.77,Yes,New,Medium,891.77,6.794328988911944,4,3,81.07
9689-JANTQ,Male,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),118.75,4739.81,Yes,Regular,High,4739.81,8.46396328616571,7,2,118.49525000000001
8054-MHHTF,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.81,1118.9,No,New,High,1118.9,7.020994674588648,4,3,101.71818181818183
3064-MXVZL,Male,0,Yes,No,6,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),86.68,519.4,No,New,Medium,519.4,6.25459774663835,4,1,86.56666666666666
8875-KGXYA,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,89.51,1059.33,Yes,New,Medium,1059.33,6.966335459410579,2,2,88.27749999999999
3062-GFBJX,Female,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,38.07,2324.46,No,Loyal,Low,2324.46,7.7516731479141985,2,1,38.741
6349-JGTZJ,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,38.49,1047.38,No,Regular,Low,1047.38,6.955001394579003,1,1,38.79185185185185
8982-WKPNE,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.48,305.65,No,New,Low,305.65,5.725707032071993,2,3,38.20625
9537-HLPHC,Female,0,No,Yes,9,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,86.99,811.44,No,New,Medium,811.44,6.700042065323285,3,2,90.16000000000001
8825-GNDJK,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),42.2,846.96,Yes,Regular,Low,846.96,6.742833464868052,1,3,42.348
2004-TMYWQ,Female,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),45.7,787.68,No,Regular,Low,787.68,6.670360661898067,1,1,46.33411764705882
1792-SMULT,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),81.63,409.84,No,New,Medium,409.84,6.018203844297603,5,3,81.96799999999999
2526-JXRUQ,Female,0,Yes,Yes,33,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.7,2847.5,Yes,Regular,Medium,2847.5,7.95454781892045,4,3,86.28787878787878
3689-YYWRJ,Male,0,Yes,No,50,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),67.8,3395.04,No,Loyal,Low,3395.04,8.130365325924886,2,3,67.9008
8083-CVXMZ,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,83.92,986.55,No,New,Medium,986.55,6.8952271284048665,4,1,82.21249999999999
7798-XMLST,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,89.36,3039.16,No,Regular,Medium,3039.16,8.019665424594221,2,2,89.3870588235294
9469-STLTG,Female,0,Yes,Yes,46,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,73.62,3369.7,No,Regular,Medium,3369.7,8.122875716910137,4,2,73.25434782608696
7343-ZTVRT,Male,0,No,No,32,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),73.47,2357.68,No,Regular,Medium,2357.68,7.765857419506838,3,3,73.6775
8197-GVSEH,Female,1,Yes,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),81.09,1159.07,No,Regular,Medium,1159.07,7.056235627107321,3,2,82.79071428571429
2509-XWLRU,Female,0,No,No,28,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),91.73,2568.43,No,Regular,Medium,2568.43,7.851439363406984,4,2,91.72964285714285
5919-DXLUL,Female,0,No,No,21,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,78.24,1637.93,No,Regular,Medium,1637.93,7.401798868862892,3,1,77.99666666666667
6932-TBNPK,Female,0,No,No,5,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.8,379.61,No,New,Medium,379.61,5.9417752288206165,4,3,75.922
5755-FQQPW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.36,2833.81,No,Loyal,Low,2833.81,7.949730194515599,2,3,39.35847222222222
9628-UZEUJ,Female,1,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,94.81,6814.36,Yes,Loyal,High,6814.36,8.826934167386964,2,3,94.64388888888888
4480-VWPQM,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,4754.83,No,Regular,High,4754.83,8.467126512848868,6,3,118.87075
1419-MJDJF,Female,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),46.31,2457.75,No,Loyal,Low,2457.75,7.807408369703269,2,1,46.37264150943396
7255-QRXVA,Male,0,Yes,No,33,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),72.98,2412.32,No,Regular,Medium,2412.32,7.788758671834512,4,1,73.10060606060607
1331-UMMJZ,Male,0,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,113.58,901.36,No,New,High,901.36,6.805013553520223,5,3,112.67
9737-QMPBT,Female,0,No,Yes,9,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,100.06,924.75,Yes,New,High,924.75,6.830604219793722,3,3,102.75
